route,page_role,types,has_breadcrumb,classification
"/subjects/math/calculus/worked-problems/product-plus-chain-rule/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/quotient-plus-chain-rule/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/ratio-test-example/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/repeated-integration-by-parts/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/repeating-decimal-as-a-series/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/root-test-example/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/shifted-geometric-series/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/taylor-approximation-error/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/taylor-polynomial-from-derivatives/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worked-problems/taylor-series-from-known-series/","worked-problem","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/","resource-hub","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/chain-rule/","worksheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/evaluating-limits/","worksheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/geometric-series/","worksheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/integration-by-parts/","worksheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/optimization/","worksheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/subjects/math/calculus/worksheets/taylor-series/","worksheet","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/tools/","directory","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/tools/math/algebra/expression-checker/","tool","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
"/tools/math/calculus/integration-method-finder/","tool","Organization|ImageObject|WebSite","false","PRESENT_NOT_FULLY_SEMANTICALLY_VALIDATED"
