lessonId,lessonPath,category,decision,targetId,targetPath,relationshipType,placement,anchorText,approvalBasis,confidence,deferReason
textbook-lesson.limits.calculus-limits-finite-limits-practice,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-practice/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-finite-limits-practice,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-practice/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-finite-limits-practice,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-practice/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-finite-limits-practice,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-practice/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-finite-limits-review,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-finite-limits-review,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-finite-limits-review,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-finite-limits-review,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-finite-limits-review,/subjects/math/calculus/limits-continuity/unit/limits/finite-limits-review/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-formal-infinite-limits,/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-formal-infinite-limits,/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-formal-infinite-limits,/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-formal-infinite-limits,/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-formal-infinite-limits,/subjects/math/calculus/limits-continuity/unit/limits/formal-infinite-limits/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-function-value-vs-limit,/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-function-value-vs-limit,/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-function-value-vs-limit,/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-function-value-vs-limit,/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-function-value-vs-limit,/subjects/math/calculus/limits-continuity/unit/limits/function-value-vs-limit/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinite-behavior-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinite-behavior-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-concept-quiz/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-practice,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-practice,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinite-behavior-practice,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-practice,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinite-behavior-practice,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-practice/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-review,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-review,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinite-behavior-review,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinite-behavior-review,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinite-behavior-review,/subjects/math/calculus/limits-continuity/unit/limits/infinite-behavior-review/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinity-minus-infinity,/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinity-minus-infinity,/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinity-minus-infinity,/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-infinity-minus-infinity,/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-infinity-minus-infinity,/subjects/math/calculus/limits-continuity/unit/limits/infinity-minus-infinity/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limit-at-a-hole,/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limit-at-a-hole,/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-limit-at-a-hole,/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limit-at-a-hole,/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-limit-at-a-hole,/subjects/math/calculus/limits-continuity/unit/limits/limit-at-a-hole/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limit-laws,/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limit-laws,/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-limit-laws,/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limit-laws,/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-limit-laws,/subjects/math/calculus/limits-continuity/unit/limits/limit-laws/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limits-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limits-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-limits-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-limits-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-limits-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/limits-at-infinity/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-meaning-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-meaning-concept-quiz,/subjects/math/calculus/limits-continuity/unit/limits/meaning-concept-quiz/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-practice,/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-practice,/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-meaning-practice,/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-practice,/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-meaning-practice,/subjects/math/calculus/limits-continuity/unit/limits/meaning-practice/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-review,/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-review,/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-meaning-review,/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-meaning-review,/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-meaning-review,/subjects/math/calculus/limits-continuity/unit/limits/meaning-review/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-notation-guide,/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-notation-guide,/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-notation-guide,/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-notation-guide,/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-notation-guide,/subjects/math/calculus/limits-continuity/unit/limits/notation-guide/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-one-sided-limits,/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-one-sided-limits,/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-one-sided-limits,/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-one-sided-limits,/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-one-sided-limits,/subjects/math/calculus/limits-continuity/unit/limits/one-sided-limits/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-a,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-a,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-a,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-a,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-a,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-a-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-a-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-a-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-a-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-a-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-a/answer-key/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-b,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-b,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-b,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-b,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-b,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-practice-exam-b-answer-key,/subjects/math/calculus/limits-continuity/unit/limits/practice-exam-b/answer-key/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-prerequisite-diagnostic,/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-prerequisite-diagnostic,/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-prerequisite-diagnostic,/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-prerequisite-diagnostic,/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-prerequisite-diagnostic,/subjects/math/calculus/limits-continuity/unit/limits/prerequisite-diagnostic/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-radicals-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-radicals-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-radicals-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-radicals-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-radicals-at-infinity,/subjects/math/calculus/limits-continuity/unit/limits/radicals-at-infinity/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-ratio-of-sines,/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-ratio-of-sines,/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-ratio-of-sines,/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-ratio-of-sines,/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-ratio-of-sines,/subjects/math/calculus/limits-continuity/unit/limits/ratio-of-sines/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-rationalizing-radicals,/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-rationalizing-radicals,/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-rationalizing-radicals,/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-rationalizing-radicals,/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-rationalizing-radicals,/subjects/math/calculus/limits-continuity/unit/limits/rationalizing-radicals/,tool-or-visual,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-read-limits-from-graphs,/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/,practice,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-read-limits-from-graphs,/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/,quick-explanation,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
textbook-lesson.limits.calculus-limits-read-limits-from-graphs,/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/,worked-example,NO_CANDIDATE,,,,,,,,No candidate was produced for this lesson and role.
textbook-lesson.limits.calculus-limits-read-limits-from-graphs,/subjects/math/calculus/limits-continuity/unit/limits/read-limits-from-graphs/,reference,DEFERRED_EDITORIAL_REVIEW,,,,,,,,Candidate remains provisional because broad inferred concept/skill overlap does not prove an exact learner action.
