url,conceptId,queryFamily,intent,modifiers,courseLevel,primaryUrl,isPrimaryOwner,primaryRole,secondaryUrls,currentCompetitors,currentTitle,currentH1,proposedH1,proposedSeoTitle,proposedDescription,canonicalUrl,canonicalPolicy,indexPolicy,action,redirectFrom,collisionScore,gscQueryOverlap,gscImpressions,googleSelectedCanonical,backlinkEquity,branch2Needed,branch3Needed,status,notes,verification,lessonId,pageRole
/subjects/math/precalculus/composition-inverses-and-modeling/one-to-one-functions/,concept.math.determine-whether-a-function-is-one-to-one-and-explain-why-one-to-one-behavior-is-required-for-an-inverse-function,one-to-one functions,learn-deep,one to one functions,precalculus,/subjects/math/precalculus/composition-inverses-and-modeling/one-to-one-functions/,true,textbook-lesson,,,One-to-one functions | Better Grades,One-to-one functions,One-to-one functions,One-to-one functions | Better Grades,Determine whether a function is one-to-one and explain why one-to-one behavior is required for an inverse function.,https://bettergrades.net/subjects/math/precalculus/composition-inverses-and-modeling/one-to-one-functions/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u4-l5,textbook-lesson
/subjects/math/precalculus/composition-inverses-and-modeling/practice/,concept.math.function-composition-inverse-functions-and-modeling,function composition and inverse functions practice problems,assessment,practice,precalculus,/subjects/math/precalculus/composition-inverses-and-modeling/practice/,true,assessment,,,Function Composition and Inverse Functions Practice Problems | Better Grades,Function Composition and Inverse Functions Practice Problems,Function Composition and Inverse Functions Practice Problems,Function Composition and Inverse Functions Practice Problems | Better Grades,A 32-item mixed function composition and inverse functions practice set with repair links.,https://bettergrades.net/subjects/math/precalculus/composition-inverses-and-modeling/practice/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/precalculus/composition-inverses-and-modeling/review/,concept.math.function-composition-inverse-functions-and-modeling,function composition and inverse functions review,assessment,review,precalculus,/subjects/math/precalculus/composition-inverses-and-modeling/review/,true,assessment,,,Function Composition and Inverse Functions Review | Better Grades,Function Composition and Inverse Functions Review,Function Composition and Inverse Functions Review,Function Composition and Inverse Functions Review | Better Grades,A 40–50 item cumulative review of function composition and inverse functions.,https://bettergrades.net/subjects/math/precalculus/composition-inverses-and-modeling/review/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/precalculus/conic-sections-and-implicit-relations/,concept.math.conic-sections-and-implicit-relations,conic sections and implicit relations,navigation-hub,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/,true,unit-hub,,,Conic Sections and Implicit Relations | Better Grades,Conic Sections and Implicit Relations,Conic Sections and Implicit Relations,Conic Sections and Implicit Relations | Better Grades,"Find the locus of points exactly 5 units from (-2,3) and determine its x- and y-intercepts.",https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=16,,unit-hub
/subjects/math/precalculus/conic-sections-and-implicit-relations/completing-squares-in-two-variables/,concept.math.convert-general-quadratic-relations-to-standard-conic-form-by-completing-squares,completing squares in two variables,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/completing-squares-in-two-variables/,true,textbook-lesson,,,Completing squares in two variables | Better Grades,Completing squares in two variables,Completing squares in two variables,Completing squares in two variables | Better Grades,Convert general quadratic relations to standard conic form by completing squares.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/completing-squares-in-two-variables/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u13-l5,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/conic-models-and-applications/,concept.math.construct-and-critique-conic-models-in-reflection-orbit-architecture-and-navigation-settings,conic models and applications,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/conic-models-and-applications/,true,textbook-lesson,,,Conic models and applications | Better Grades,Conic models and applications,Conic models and applications,Conic models and applications | Better Grades,"Construct and critique conic models in reflection, orbit, architecture, and navigation settings.",https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/conic-models-and-applications/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=7,textbook-lesson.math.precalculus.precalculus-u13-l10,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/conics-as-loci-and-the-circle-foundation/,concept.math.define-loci-by-distance-conditions-and-derive-the-standard-circle-equation,conic sections as loci: the circle foundation,learn-deep,conics as loci and the circle foundation,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/conics-as-loci-and-the-circle-foundation/,true,textbook-lesson,,,Conic Sections as Loci: The Circle Foundation | Better Grades,Conic Sections as Loci: The Circle Foundation,Conic Sections as Loci: The Circle Foundation,Conic Sections as Loci: The Circle Foundation | Better Grades,Define loci by distance conditions and derive the standard circle equation.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/conics-as-loci-and-the-circle-foundation/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=10,textbook-lesson.math.precalculus.precalculus-u13-l1,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/degenerate-conics-and-classification/,concept.math.identify-point-line-pair-of-lines-empty-set-and-other-degenerate-quadratic-relations,degenerate conics and classification,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/degenerate-conics-and-classification/,true,textbook-lesson,,,Degenerate conics and classification | Better Grades,Degenerate conics and classification,Degenerate conics and classification,Degenerate conics and classification | Better Grades,"Identify point, line, pair-of-lines, empty-set, and other degenerate quadratic relations.",https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/degenerate-conics-and-classification/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u13-l7,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/eccentricity-and-unified-conic-structure/,concept.math.use-eccentricity-to-compare-circles-ellipses-parabolas-and-hyperbolas,eccentricity and unified conic structure,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/eccentricity-and-unified-conic-structure/,true,textbook-lesson,,,Eccentricity and unified conic structure | Better Grades,Eccentricity and unified conic structure,Eccentricity and unified conic structure,Eccentricity and unified conic structure | Better Grades,"Use eccentricity to compare circles, ellipses, parabolas, and hyperbolas.",https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/eccentricity-and-unified-conic-structure/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u13-l8,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/ellipses/,concept.math.analyze-ellipses-from-constant-sum-distance-and-standard-equations,ellipses,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/ellipses/,true,textbook-lesson,,,Ellipses | Better Grades,Ellipses,Ellipses,Ellipses | Better Grades,Analyze ellipses from constant-sum distance and standard equations.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/ellipses/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=10,textbook-lesson.math.precalculus.precalculus-u13-l3,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/hyperbolas/,concept.math.analyze-hyperbolas-from-constant-difference-distance-and-standard-equations,hyperbolas,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/hyperbolas/,true,textbook-lesson,,,Hyperbolas | Better Grades,Hyperbolas,Hyperbolas,Hyperbolas | Better Grades,Analyze hyperbolas from constant-difference distance and standard equations.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/hyperbolas/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u13-l4,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/investigation/,concept.math.conic-sections-and-implicit-relations,conic sections modeling investigation,assessment,investigation,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/investigation/,true,assessment,,,Conic Sections Modeling Investigation | Better Grades,Conic Sections Modeling Investigation,Conic Sections Modeling Investigation,Conic Sections Modeling Investigation | Better Grades,A multistage conic sections representation and verification task.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/investigation/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/precalculus/conic-sections-and-implicit-relations/mastery-check/,concept.math.conic-sections-and-implicit-relations,conic sections practice test,assessment,mastery check,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/mastery-check/,true,assessment,,,Conic Sections Practice Test | Better Grades,Conic Sections Practice Test,Conic Sections Practice Test,Conic Sections Practice Test | Better Grades,A 28–36 item conic sections practice test spanning every unit lesson.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/mastery-check/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/precalculus/conic-sections-and-implicit-relations/nonlinear-systems-involving-conics/,concept.math.solve-and-interpret-intersections-of-lines-circles-parabolas-ellipses-and-hyperbolas,nonlinear systems involving conics,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/nonlinear-systems-involving-conics/,true,textbook-lesson,,,Nonlinear systems involving conics | Better Grades,Nonlinear systems involving conics,Nonlinear systems involving conics,Nonlinear systems involving conics | Better Grades,"Solve and interpret intersections of lines, circles, parabolas, ellipses, and hyperbolas.",https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/nonlinear-systems-involving-conics/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u13-l9,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/parabolas-from-focus-and-directrix/,concept.math.derive-and-analyze-parabolas-as-points-equidistant-from-a-focus-and-directrix,parabolas from focus and directrix,learn-deep,,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/parabolas-from-focus-and-directrix/,true,textbook-lesson,,,Parabolas from focus and directrix | Better Grades,Parabolas from focus and directrix,Parabolas from focus and directrix,Parabolas from focus and directrix | Better Grades,Derive and analyze parabolas as points equidistant from a focus and directrix.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/parabolas-from-focus-and-directrix/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u13-l2,textbook-lesson
/subjects/math/precalculus/conic-sections-and-implicit-relations/practice/,concept.math.conic-sections-and-implicit-relations,conic sections practice problems,assessment,practice,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/practice/,true,assessment,,,Conic Sections Practice Problems | Better Grades,Conic Sections Practice Problems,Conic Sections Practice Problems,Conic Sections Practice Problems | Better Grades,A 32-item mixed conic sections practice set with repair links.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/practice/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=4,,assessment
/subjects/math/precalculus/conic-sections-and-implicit-relations/review/,concept.math.conic-sections-and-implicit-relations,conic sections review,assessment,review,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/review/,true,assessment,,,Conic Sections Review | Better Grades,Conic Sections Review,Conic Sections Review,Conic Sections Review | Better Grades,A 40–50 item cumulative review of conic sections.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/review/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/precalculus/conic-sections-and-implicit-relations/translated-conics-and-general-equations/,concept.math.classify-translated-conics-and-recover-all-geometric-features-from-standard-form,translated conic sections and general equations,learn-deep,translated conics and general equations,precalculus,/subjects/math/precalculus/conic-sections-and-implicit-relations/translated-conics-and-general-equations/,true,textbook-lesson,,,Translated Conic Sections and General Equations | Better Grades,Translated Conic Sections and General Equations,Translated Conic Sections and General Equations,Translated Conic Sections and General Equations | Better Grades,Classify translated conics and recover all geometric features from standard form.,https://bettergrades.net/subjects/math/precalculus/conic-sections-and-implicit-relations/translated-conics-and-general-equations/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u13-l6,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/,concept.math.exponential-and-logarithmic-functions,exponential and logarithmic functions,navigation-hub,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/,true,unit-hub,,,Exponential and Logarithmic Functions | Better Grades,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions,Exponential and Logarithmic Functions | Better Grades,Constant first differences indicate additive linear change; constant ratios indicate multiplicative exponential change.,https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=19,,unit-hub
/subjects/math/precalculus/exponential-and-logarithmic-functions/additive-versus-multiplicative-change/,concept.math.distinguish-linear-exponential-and-neither-patterns-by-comparing-equal-input-differences-ratios-and-percent-changes,additive vs. multiplicative change in function models,method-selection,additive versus multiplicative change,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/additive-versus-multiplicative-change/,true,textbook-lesson,,,Additive vs. Multiplicative Change in Function Models | Better Grades,Additive vs. Multiplicative Change in Function Models,Additive vs. Multiplicative Change in Function Models,Additive vs. Multiplicative Change in Function Models | Better Grades,"Distinguish linear, exponential, and neither patterns by comparing equal-input differences, ratios, and percent changes.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/additive-versus-multiplicative-change/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=10,textbook-lesson.math.precalculus.precalculus-u7-l1,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/compound-interest-and-effective-rate/,concept.math.use-periodic-compounding-models-and-compare-nominal-rates-periodic-rates-compounding-frequency-and-effective-annual-yield,compound interest and effective rate,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/compound-interest-and-effective-rate/,true,textbook-lesson,,,Compound interest and effective rate | Better Grades,Compound interest and effective rate,Compound interest and effective rate,Compound interest and effective rate | Better Grades,"Use periodic compounding models and compare nominal rates, periodic rates, compounding frequency, and effective annual yield.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/compound-interest-and-effective-rate/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u7-l5,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/continuous-growth-and-the-number-e/,concept.math.use-a-t-a0e-kt-for-continuous-proportional-change-and-interpret-the-continuous-rate-parameter-k,continuous growth and the number e,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/continuous-growth-and-the-number-e/,true,textbook-lesson,,,Continuous growth and the number e | Better Grades,Continuous growth and the number e,Continuous growth and the number e,Continuous growth and the number e | Better Grades,Use A(t)=A0e^(kt) for continuous proportional change and interpret the continuous rate parameter k.,https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/continuous-growth-and-the-number-e/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u7-l6,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-functions-and-parameters/,cross.exponential-functions,exponential functions and parameters,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-functions-and-parameters/,true,textbook-lesson,,/subjects/math/algebra/exponential-logarithmic/exponential-functions/,Exponential functions and parameters | Better Grades,Exponential functions and parameters,Exponential functions and parameters,Exponential functions and parameters | Better Grades,"Analyze f(x)=ab^x by interpreting initial value, base, multiplier, percent rate, domain, range, and asymptote.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-functions-and-parameters/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns foundations; Precalculus owns parameterized modeling.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u7-l2,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-regression-and-residuals/,concept.math.fit-an-exponential-model-to-data-interpret-parameters-inspect-residuals-and-evaluate-interpolation-and-extrapolation,exponential regression and residuals,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-regression-and-residuals/,true,textbook-lesson,,,Exponential regression and residuals | Better Grades,Exponential regression and residuals,Exponential regression and residuals,Exponential regression and residuals | Better Grades,"Fit an exponential model to data, interpret parameters, inspect residuals, and evaluate interpolation and extrapolation.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-regression-and-residuals/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u7-l7,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-transformations/,concept.math.analyze-transformed-exponential-functions-and-track-asymptotes-domain-range-and-feature-points,exponential transformations,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-transformations/,true,textbook-lesson,,,Exponential transformations | Better Grades,Exponential transformations,Exponential transformations,Exponential transformations | Better Grades,"Analyze transformed exponential functions and track asymptotes, domain, range, and feature points.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/exponential-transformations/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u7-l3,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/growth-and-decay-models/,cross.growth-decay,advanced growth and decay models in precalculus,learn-deep,growth and decay models,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/growth-and-decay-models/,true,textbook-lesson,,/subjects/math/algebra/exponential-logarithmic/growth-and-decay-models/,Advanced Growth and Decay Models in Precalculus | Better Grades,Advanced Growth and Decay Models in Precalculus,Advanced Growth and Decay Models in Precalculus,Advanced Growth and Decay Models in Precalculus | Better Grades,"Construct exponential models from an initial value, rate, multiplier, two points, or a known doubling or half-life.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/growth-and-decay-models/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns the generic lesson; compact reading and advanced Precalculus modeling are satellites.,self-canonical=true; sitemap=true; inboundInternalLinks=10,textbook-lesson.math.precalculus.precalculus-u7-l4,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/investigation/,concept.math.exponential-and-logarithmic-functions,exponential and logarithmic functions modeling investigation,assessment,investigation,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/investigation/,true,assessment,,,Exponential and Logarithmic Functions Modeling Investigation | Better Grades,Exponential and Logarithmic Functions Modeling Investigation,Exponential and Logarithmic Functions Modeling Investigation,Exponential and Logarithmic Functions Modeling Investigation | Better Grades,A multistage exponential and logarithmic functions representation and verification task.,https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/investigation/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=3,,assessment
/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithm-laws/,cross.log-laws,applying logarithm laws in precalculus models,learn-deep,logarithm laws,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithm-laws/,true,textbook-lesson,,/subjects/math/algebra/exponential-logarithmic/logarithm-laws/,Applying Logarithm Laws in Precalculus Models | Better Grades,Applying Logarithm Laws in Precalculus Models,Applying Logarithm Laws in Precalculus Models,Applying Logarithm Laws in Precalculus Models | Better Grades,"Derive and apply product, quotient, and power laws while preserving positive-argument domains.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithm-laws/,SELF_CANONICAL,index,DIFFERENTIATE,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Algebra owns the generic laws; Precalculus owns their application in models.,self-canonical=true; sitemap=true; inboundInternalLinks=9,textbook-lesson.math.precalculus.precalculus-u7-l11,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithmic-graphs-and-transformations/,concept.math.analyze-transformed-logarithmic-functions-including-domain-range-vertical-asymptote-intercepts-and-base-dependent-direction,logarithmic graphs and transformations,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithmic-graphs-and-transformations/,true,textbook-lesson,,,Logarithmic graphs and transformations | Better Grades,Logarithmic graphs and transformations,Logarithmic graphs and transformations,Logarithmic graphs and transformations | Better Grades,"Analyze transformed logarithmic functions, including domain, range, vertical asymptote, intercepts, and base-dependent direction.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithmic-graphs-and-transformations/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u7-l10,textbook-lesson
/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithms-as-inverse-functions/,concept.math.define-log-base-b-as-the-inverse-of-b-x-convert-between-forms-and-interpret-logarithms-as-exponents,logarithms as inverse functions,learn-deep,,precalculus,/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithms-as-inverse-functions/,true,textbook-lesson,,,Logarithms as inverse functions | Better Grades,Logarithms as inverse functions,Logarithms as inverse functions,Logarithms as inverse functions | Better Grades,"Define log base b as the inverse of b^x, convert between forms, and interpret logarithms as exponents.",https://bettergrades.net/subjects/math/precalculus/exponential-and-logarithmic-functions/logarithms-as-inverse-functions/,SELF_CANONICAL,index,KEEP,,0,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,false,false,ADJUDICATED,Page-specific query family is sourced from the content registry; role is inferred from explicit route/title markers.,self-canonical=true; sitemap=true; inboundInternalLinks=8,textbook-lesson.math.precalculus.precalculus-u7-l9,textbook-lesson
